capability_label,feature,source_strategy,source_kind,normalized_feature,feature_key
The product provides the product provides ObjectsEnterArea Theeventistriggeredwhenthespecifiednumberofobjectshaveenteredtheregionofinterest.,The product provides the product provides ObjectsEnterArea Theeventistriggeredwhenthespecifiednumberofobjectshaveenteredtheregionofinterest.,text_extraction_agent,raw_text,the product provides the product provides objectsenterarea theeventistriggeredwhenthespecifiednumberofobjectshaveenteredtheregionofinterest.,objectsenterarea_theeventistriggeredwhenthespecifiednumberofobjectshaveenteredtheregionofinterest
The product provides the product provides ObjectsLeaveArea Theeventistriggeredwhenthespecifiednumberofobjectshavelefttheregionofinterest.,The product provides the product provides ObjectsLeaveArea Theeventistriggeredwhenthespecifiednumberofobjectshavelefttheregionofinterest.,text_extraction_agent,raw_text,the product provides the product provides objectsleavearea theeventistriggeredwhenthespecifiednumberofobjectshavelefttheregionofinterest.,objectsleavearea_theeventistriggeredwhenthespecifiednumberofobjectshavelefttheregionofinterest
The product provides the product provides ObjectStopsinArea Theeventistriggeredwhenanobjectmovesintoaregionofinterestandthenstopsmovingforthespecifiedthreshold.,The product provides the product provides ObjectStopsinArea Theeventistriggeredwhenanobjectmovesintoaregionofinterestandthenstopsmovingforthespecifiedthreshold.,text_extraction_agent,raw_text,the product provides the product provides objectstopsinarea theeventistriggeredwhenanobjectmovesintoaregionofinterestandthenstopsmovingforthespecifiedthreshold.,objectstopsinarea_theeventistriggeredwhenanobjectmovesintoaregionofinterestandthenstopsmovingforthespecifiedthreshold
The product provides the product provides time.,The product provides the product provides time.,text_extraction_agent,raw_text,the product provides the product provides time.,time
The product provides the product provides DirectionViolated Theeventistriggeredwhenanobjectmovesintheprohibiteddirectionoftravel.,The product provides the product provides DirectionViolated Theeventistriggeredwhenanobjectmovesintheprohibiteddirectionoftravel.,text_extraction_agent,raw_text,the product provides the product provides directionviolated theeventistriggeredwhenanobjectmovesintheprohibiteddirectionoftravel.,directionviolated_theeventistriggeredwhenanobjectmovesintheprohibiteddirectionoftravel
"The product provides the product provides SmartMotionRule Eventsaresentforperson(includingcrawling)andvehiclepresent,againstdefaultunchangeableparameters.","The product provides the product provides SmartMotionRule Eventsaresentforperson(includingcrawling)andvehiclepresent,againstdefaultunchangeableparameters.",text_extraction_agent,raw_text,"the product provides the product provides smartmotionrule eventsaresentforperson(includingcrawling)andvehiclepresent,againstdefaultunchangeableparameters.",smartmotionrule_eventsaresentforpersonincludingcrawlingandvehiclepresentagainstdefaultunchangeableparameters
The product provides the product provides TamperDetection Theeventistriggeredwhenthesceneunexpectedlychanges.,The product provides the product provides TamperDetection Theeventistriggeredwhenthesceneunexpectedlychanges.,text_extraction_agent,raw_text,the product provides the product provides tamperdetection theeventistriggeredwhenthesceneunexpectedlychanges.,tamperdetection_theeventistriggeredwhenthesceneunexpectedlychanges
The product provides the product provides CrowdSize Thiseventistriggeredwhenthenumberofpeopleisexceededoveraconfigurableduration.,The product provides the product provides CrowdSize Thiseventistriggeredwhenthenumberofpeopleisexceededoveraconfigurableduration.,text_extraction_agent,raw_text,the product provides the product provides crowdsize thiseventistriggeredwhenthenumberofpeopleisexceededoveraconfigurableduration.,crowdsize_thiseventistriggeredwhenthenumberofpeopleisexceededoveraconfigurableduration
The product provides the product provides UnusualCrowdGrowth Thiseventistriggeredwhenacrowdsizegrowsunexpectedly.,The product provides the product provides UnusualCrowdGrowth Thiseventistriggeredwhenacrowdsizegrowsunexpectedly.,text_extraction_agent,raw_text,the product provides the product provides unusualcrowdgrowth thiseventistriggeredwhenacrowdsizegrowsunexpectedly.,unusualcrowdgrowth_thiseventistriggeredwhenacrowdsizegrowsunexpectedly
The product provides the product provides UnusualCrowdSize Thiseventistriggeredwhenanunusualcrowdsizeisdetected.,The product provides the product provides UnusualCrowdSize Thiseventistriggeredwhenanunusualcrowdsizeisdetected.,text_extraction_agent,raw_text,the product provides the product provides unusualcrowdsize thiseventistriggeredwhenanunusualcrowdsizeisdetected.,unusualcrowdsize_thiseventistriggeredwhenanunusualcrowdsizeisdetected
"The product provides the product provides 1Analyticscapabilities,includingdetectionrange,mayvarybycameraline.PleaseconsulttheAvigilonSelf-LearningVideoAnalyticsDesignGuidefor.","The product provides the product provides 1Analyticscapabilities,includingdetectionrange,mayvarybycameraline.PleaseconsulttheAvigilonSelf-LearningVideoAnalyticsDesignGuidefor.",text_extraction_agent,raw_text,"the product provides the product provides 1analyticscapabilities,includingdetectionrange,mayvarybycameraline.pleaseconsulttheavigilonself-learningvideoanalyticsdesignguidefor.",1analyticscapabilitiesincludingdetectionrangemayvarybycameralinepleaseconsulttheavigilonselflearningvideoanalyticsdesignguidefor
The product provides the product provides details.,The product provides the product provides details.,text_extraction_agent,raw_text,the product provides the product provides details.,details
The product provides the product provides SUPPORTEDCLASSIFIEDOBJECTTYPES.,The product provides the product provides SUPPORTEDCLASSIFIEDOBJECTTYPES.,text_extraction_agent,raw_text,the product provides the product provides supportedclassifiedobjecttypes.,supportedclassifiedobjecttypes
"The product provides the product provides ObjectTypesinOutdoor Vehicle,sub-types:Car,PickupTruck,LargeTruck,Van,Bicycle,Motorcycle,Bus.","The product provides the product provides ObjectTypesinOutdoor Vehicle,sub-types:Car,PickupTruck,LargeTruck,Van,Bicycle,Motorcycle,Bus.",text_extraction_agent,raw_text,"the product provides the product provides objecttypesinoutdoor vehicle,sub-types:car,pickuptruck,largetruck,van,bicycle,motorcycle,bus.",objecttypesinoutdoor_vehiclesubtypescarpickuptrucklargetruckvanbicyclemotorcyclebus
The product provides the product provides Mode Person.,The product provides the product provides Mode Person.,text_extraction_agent,raw_text,the product provides the product provides mode person.,mode_person
The product provides the product provides ObjectTypesinIndoor Person.,The product provides the product provides ObjectTypesinIndoor Person.,text_extraction_agent,raw_text,the product provides the product provides objecttypesinindoor person.,objecttypesinindoor_person
The product provides the product provides Mode.,The product provides the product provides Mode.,text_extraction_agent,raw_text,the product provides the product provides mode.,mode
The product provides the product provides TEACHBYEXAMPLE.,The product provides the product provides TEACHBYEXAMPLE.,text_extraction_agent,raw_text,the product provides the product provides teachbyexample.,teachbyexample
"The product provides the product provides TeachByExample Yes,whenusedwithAvigilonControlCenter™orAvigilonUnityVideo.","The product provides the product provides TeachByExample Yes,whenusedwithAvigilonControlCenter™orAvigilonUnityVideo.",text_extraction_agent,raw_text,"the product provides the product provides teachbyexample yes,whenusedwithavigiloncontrolcenter™oravigilonunityvideo.",teachbyexample_yeswhenusedwithavigiloncontrolcenteroravigilonunityvideo
The product provides the product provides SUPPORTEDAUDIOANALYTICSEVENTS.,The product provides the product provides SUPPORTEDAUDIOANALYTICSEVENTS.,text_extraction_agent,raw_text,the product provides the product provides supportedaudioanalyticsevents.,supportedaudioanalyticsevents
The product provides the product provides Scream Upto15meters.,The product provides the product provides Scream Upto15meters.,text_extraction_agent,raw_text,the product provides the product provides scream upto15meters.,scream_upto15meters
The product provides the product provides GlassBreak Upto15meters.,The product provides the product provides GlassBreak Upto15meters.,text_extraction_agent,raw_text,the product provides the product provides glassbreak upto15meters.,glassbreak_upto15meters
The product provides the product provides CarAlarm Upto30meters.,The product provides the product provides CarAlarm Upto30meters.,text_extraction_agent,raw_text,the product provides the product provides caralarm upto30meters.,caralarm_upto30meters
The product provides the product provides SmokeAlarm Upto15meters.,The product provides the product provides SmokeAlarm Upto15meters.,text_extraction_agent,raw_text,the product provides the product provides smokealarm upto15meters.,smokealarm_upto15meters
The product provides the product provides DogBark Upto15meters.,The product provides the product provides DogBark Upto15meters.,text_extraction_agent,raw_text,the product provides the product provides dogbark upto15meters.,dogbark_upto15meters
The product provides the product provides TireScreech2 Upto15meters.,The product provides the product provides TireScreech2 Upto15meters.,text_extraction_agent,raw_text,the product provides the product provides tirescreech2 upto15meters.,tirescreech2_upto15meters
The product provides the product provides LoudNoise Upto40meters.,The product provides the product provides LoudNoise Upto40meters.,text_extraction_agent,raw_text,the product provides the product provides loudnoise upto40meters.,loudnoise_upto40meters
The product provides the product provides UltrasonicPanicAlarm3 Upto40meters.,The product provides the product provides UltrasonicPanicAlarm3 Upto40meters.,text_extraction_agent,raw_text,the product provides the product provides ultrasonicpanicalarm3 upto40meters.,ultrasonicpanicalarm3_upto40meters
The product provides the product provides 2Thedetectionrangeislimitedtoupto8metersinloudenvironments.,The product provides the product provides 2Thedetectionrangeislimitedtoupto8metersinloudenvironments.,text_extraction_agent,raw_text,the product provides the product provides 2thedetectionrangeislimitedtoupto8metersinloudenvironments.,2thedetectionrangeislimitedtoupto8metersinloudenvironments
The product provides the product provides 3Thedetectionrangeisinfluencedbythequalityandpowerofthedeviceusedtocreatethepanicalarm.,The product provides the product provides 3Thedetectionrangeisinfluencedbythequalityandpowerofthedeviceusedtocreatethepanicalarm.,text_extraction_agent,raw_text,the product provides the product provides 3thedetectionrangeisinfluencedbythequalityandpowerofthedeviceusedtocreatethepanicalarm.,3thedetectionrangeisinfluencedbythequalityandpowerofthedeviceusedtocreatethepanicalarm
The product provides the product provides AVIGILONSOFTWARESUPPORTEDFEATURES.,The product provides the product provides AVIGILONSOFTWARESUPPORTEDFEATURES.,text_extraction_agent,raw_text,the product provides the product provides avigilonsoftwaresupportedfeatures.,avigilonsoftwaresupportedfeatures
The product provides the product provides AvigilonUnityVideo8.4or AlladvancedZ-Wavecompatibilityfeatures.,The product provides the product provides AvigilonUnityVideo8.4or AlladvancedZ-Wavecompatibilityfeatures.,text_extraction_agent,raw_text,the product provides the product provides avigilonunityvideo8.4or alladvancedz-wavecompatibilityfeatures.,avigilonunityvideo84or_alladvancedzwavecompatibilityfeatures
The product provides the product provides higher.,The product provides the product provides higher.,text_extraction_agent,raw_text,the product provides the product provides higher.,higher
The product provides the product provides AvigilonUnityVideo8.0or Allsupportedanalyticeventswithpeopleandvehiclesandallvehiclesub-typesasclassifiedobjects.Appearance.,The product provides the product provides AvigilonUnityVideo8.0or Allsupportedanalyticeventswithpeopleandvehiclesandallvehiclesub-typesasclassifiedobjects.Appearance.,text_extraction_agent,raw_text,the product provides the product provides avigilonunityvideo8.0or allsupportedanalyticeventswithpeopleandvehiclesandallvehiclesub-typesasclassifiedobjects.appearance.,avigilonunityvideo80or_allsupportedanalyticeventswithpeopleandvehiclesandallvehiclesubtypesasclassifiedobjectsappearance
The product provides the product provides higher searchwhenpairedwithappropriateserverhardware.UnusualActivityDetection.H.265supported.Audioanalytics.,The product provides the product provides higher searchwhenpairedwithappropriateserverhardware.UnusualActivityDetection.H.265supported.Audioanalytics.,text_extraction_agent,raw_text,the product provides the product provides higher searchwhenpairedwithappropriateserverhardware.unusualactivitydetection.h.265supported.audioanalytics.,higher_searchwhenpairedwithappropriateserverhardwareunusualactivitydetectionh265supportedaudioanalytics
The product provides the product provides Crowdanalytics.Classifiedobjectprivacymasking.,The product provides the product provides Crowdanalytics.Classifiedobjectprivacymasking.,text_extraction_agent,raw_text,the product provides the product provides crowdanalytics.classifiedobjectprivacymasking.,crowdanalyticsclassifiedobjectprivacymasking
The product provides the product provides ACCVersion7.2orhigher Allsupportedanalyticeventswithpeopleandvehiclesasclassifiedobjects.Appearancesearchwhenpairedwith.,The product provides the product provides ACCVersion7.2orhigher Allsupportedanalyticeventswithpeopleandvehiclesasclassifiedobjects.Appearancesearchwhenpairedwith.,text_extraction_agent,raw_text,the product provides the product provides accversion7.2orhigher allsupportedanalyticeventswithpeopleandvehiclesasclassifiedobjects.appearancesearchwhenpairedwith.,accversion72orhigher_allsupportedanalyticeventswithpeopleandvehiclesasclassifiedobjectsappearancesearchwhenpairedwith
The product provides the product provides appropriateserverhardware.UnusualActivityDetection.H.265supported.,The product provides the product provides appropriateserverhardware.UnusualActivityDetection.H.265supported.,text_extraction_agent,raw_text,the product provides the product provides appropriateserverhardware.unusualactivitydetection.h.265supported.,appropriateserverhardwareunusualactivitydetectionh265supported
The product provides the product provides Outline Dimensions.,The product provides the product provides Outline Dimensions.,text_extraction_agent,raw_text,the product provides the product provides outline dimensions.,outline_dimensions
The product provides the product provides Dome Camera with Surface Mount.,The product provides the product provides Dome Camera with Surface Mount.,text_extraction_agent,raw_text,the product provides the product provides dome camera with surface mount.,dome_surface_mount
The product provides the product provides (H6XPDomecamera+providedsurfacemount).,The product provides the product provides (H6XPDomecamera+providedsurfacemount).,text_extraction_agent,raw_text,the product provides the product provides (h6xpdomecamera+providedsurfacemount).,h6xpdomecameraprovidedsurfacemount
The product provides the product provides Dome Camera with In-Ceiling Mount.,The product provides the product provides Dome Camera with In-Ceiling Mount.,text_extraction_agent,raw_text,the product provides the product provides dome camera with in-ceiling mount.,dome_inceiling_mount
The product provides the product provides (H6XPDomecamera+CLADP-1001).,The product provides the product provides (H6XPDomecamera+CLADP-1001).,text_extraction_agent,raw_text,the product provides the product provides (h6xpdomecamera+cladp-1001).,h6xpdomecameracladp1001
The product provides the product provides Dome Camera WITH NPT Adapter.,The product provides the product provides Dome Camera WITH NPT Adapter.,text_extraction_agent,raw_text,the product provides the product provides dome camera with npt adapter.,dome_npt_adapter
The product provides the product provides (H6XPDomecamera+H6A-MT-NPTA1).,The product provides the product provides (H6XPDomecamera+H6A-MT-NPTA1).,text_extraction_agent,raw_text,the product provides the product provides (h6xpdomecamera+h6a-mt-npta1).,h6xpdomecamerah6amtnpta1
The product provides the product provides Dome Camera WITH NPT Adapter and Pendant wall mount.,The product provides the product provides Dome Camera WITH NPT Adapter and Pendant wall mount.,text_extraction_agent,raw_text,the product provides the product provides dome camera with npt adapter and pendant wall mount.,dome_npt_adapter_pendant_wall_mount
The product provides the product provides (H6XPDomecamera+H6A-MT-NPTA1+WLMT-1021).,The product provides the product provides (H6XPDomecamera+H6A-MT-NPTA1+WLMT-1021).,text_extraction_agent,raw_text,the product provides the product provides (h6xpdomecamera+h6a-mt-npta1+wlmt-1021).,h6xpdomecamerah6amtnpta1wlmt1021
The product provides the product provides Z-Wave Sensors.,The product provides the product provides Z-Wave Sensors.,text_extraction_agent,raw_text,the product provides the product provides z-wave sensors.,zwave_sensors
The product provides the product provides Z-WaveDoorContactSensor(SM810).,The product provides the product provides Z-WaveDoorContactSensor(SM810).,text_extraction_agent,raw_text,the product provides the product provides z-wavedoorcontactsensor(sm810).,zwavedoorcontactsensorsm810
The product provides the product provides Z-WaveOutdoorMotionSensor(SP816).,The product provides the product provides Z-WaveOutdoorMotionSensor(SP816).,text_extraction_agent,raw_text,the product provides the product provides z-waveoutdoormotionsensor(sp816).,zwaveoutdoormotionsensorsp816
The product provides the product provides Z-WaveIndoorMotionSensor(SP817).,The product provides the product provides Z-WaveIndoorMotionSensor(SP817).,text_extraction_agent,raw_text,the product provides the product provides z-waveindoormotionsensor(sp817).,zwaveindoormotionsensorsp817
The product provides the product provides Z-WavePanicButton(AC136).,The product provides the product provides Z-WavePanicButton(AC136).,text_extraction_agent,raw_text,the product provides the product provides z-wavepanicbutton(ac136).,zwavepanicbuttonac136
The product provides the product provides Ordering Information.,The product provides the product provides Ordering Information.,text_extraction_agent,raw_text,the product provides the product provides ordering information.,ordering_information
The product provides the product provides MOUNTINGSCENARIO ORDERINGINFORMATION.,The product provides the product provides MOUNTINGSCENARIO ORDERINGINFORMATION.,text_extraction_agent,raw_text,the product provides the product provides mountingscenario orderinginformation.,mountingscenario_orderinginformation
The product provides the product provides PendantWallMount Orderoneof:.,The product provides the product provides PendantWallMount Orderoneof:.,text_extraction_agent,raw_text,the product provides the product provides pendantwallmount orderoneof:.,pendantwallmount_orderoneof
The product provides the product provides l Indoororoutdoorsurfacemount.,The product provides the product provides l Indoororoutdoorsurfacemount.,text_extraction_agent,raw_text,the product provides the product provides l indoororoutdoorsurfacemount.,indoororoutdoorsurfacemount
The product provides the product provides camera.,The product provides the product provides camera.,text_extraction_agent,raw_text,the product provides the product provides camera.,camera
The product provides the product provides l H6A-MT-NPTA1.,The product provides the product provides l H6A-MT-NPTA1.,text_extraction_agent,raw_text,the product provides the product provides l h6a-mt-npta1.,h6amtnpta1
The product provides the product provides l WLMT-1021.,The product provides the product provides l WLMT-1021.,text_extraction_agent,raw_text,the product provides the product provides l wlmt-1021.,wlmt1021
The product provides the product provides Optional:.,The product provides the product provides Optional:.,text_extraction_agent,raw_text,the product provides the product provides optional:.,optional
The product provides the product provides l PLMT-1001(Polemountadapter).,The product provides the product provides l PLMT-1001(Polemountadapter).,text_extraction_agent,raw_text,the product provides the product provides l plmt-1001(polemountadapter).,plmt1001polemountadapter
The product provides the product provides l CRNMT-1001(Cornermountadapter).,The product provides the product provides l CRNMT-1001(Cornermountadapter).,text_extraction_agent,raw_text,the product provides the product provides l crnmt-1001(cornermountadapter).,crnmt1001cornermountadapter
The product provides the product provides PendantNPTMount Orderoneof:.,The product provides the product provides PendantNPTMount Orderoneof:.,text_extraction_agent,raw_text,the product provides the product provides pendantnptmount orderoneof:.,pendantnptmount_orderoneof
The product provides the product provides SurfaceMount Orderoneof:.,The product provides the product provides SurfaceMount Orderoneof:.,text_extraction_agent,raw_text,the product provides the product provides surfacemount orderoneof:.,surfacemount_orderoneof
The product provides the product provides l DMSLD-1001(weathershield).,The product provides the product provides l DMSLD-1001(weathershield).,text_extraction_agent,raw_text,the product provides the product provides l dmsld-1001(weathershield).,dmsld1001weathershield
The product provides the product provides In-CeilingMount Orderoneof:.,The product provides the product provides In-CeilingMount Orderoneof:.,text_extraction_agent,raw_text,the product provides the product provides in-ceilingmount orderoneof:.,inceilingmount_orderoneof
The product provides the product provides l Indoororoutdoorin-ceilingmount.,The product provides the product provides l Indoororoutdoorin-ceilingmount.,text_extraction_agent,raw_text,the product provides the product provides l indoororoutdoorin-ceilingmount.,indoororoutdoorinceilingmount
The product provides the product provides l CLADP-1001.,The product provides the product provides l CLADP-1001.,text_extraction_agent,raw_text,the product provides the product provides l cladp-1001.,cladp1001
The product provides the product provides l CLPNL-1011(metalceilingpanel).,The product provides the product provides l CLPNL-1011(metalceilingpanel).,text_extraction_agent,raw_text,the product provides the product provides l clpnl-1011(metalceilingpanel).,clpnl1011metalceilingpanel
The product provides the product provides MODEL MP WDR LIGHTCATCHER LENS IR ANALYTICS HDSM MICROPHONE.,The product provides the product provides MODEL MP WDR LIGHTCATCHER LENS IR ANALYTICS HDSM MICROPHONE.,text_extraction_agent,raw_text,the product provides the product provides model mp wdr lightcatcher lens ir analytics hdsm microphone.,model_wdr_lightcatcher_lens_analytics_hdsm
The product provides the product provides TECHNOLOGY SMARTCODEC.,The product provides the product provides TECHNOLOGY SMARTCODEC.,text_extraction_agent,raw_text,the product provides the product provides technology smartcodec.,technology_smartcodec
The product provides the product provides 4.0C-H6XP-DO1-IR-NA 4.0 ✓ ✓ ✓ ✓ ✓ ✓.,The product provides the product provides 4.0C-H6XP-DO1-IR-NA 4.0 ✓ ✓ ✓ ✓ ✓ ✓.,text_extraction_agent,raw_text,the product provides the product provides 4.0c-h6xp-do1-ir-na 4.0 ✓ ✓ ✓ ✓ ✓ ✓.,40ch6xpdo1irna
The product provides the product provides 4.0C-H6XP-DO2-IR-NA 4.0 ✓ ✓ ✓ ✓ ✓ ✓.,The product provides the product provides 4.0C-H6XP-DO2-IR-NA 4.0 ✓ ✓ ✓ ✓ ✓ ✓.,text_extraction_agent,raw_text,the product provides the product provides 4.0c-h6xp-do2-ir-na 4.0 ✓ ✓ ✓ ✓ ✓ ✓.,40ch6xpdo2irna
The product provides the product provides 8.0C-H6XP-DO1-IR-NA 8.0 ✓ ✓ ✓ ✓ ✓ ✓.,The product provides the product provides 8.0C-H6XP-DO1-IR-NA 8.0 ✓ ✓ ✓ ✓ ✓ ✓.,text_extraction_agent,raw_text,the product provides the product provides 8.0c-h6xp-do1-ir-na 8.0 ✓ ✓ ✓ ✓ ✓ ✓.,80ch6xpdo1irna
The product provides the product provides 8.0C-H6XP-DO2-IR-NA 8.0 ✓ ✓ ✓ ✓ ✓ ✓.,The product provides the product provides 8.0C-H6XP-DO2-IR-NA 8.0 ✓ ✓ ✓ ✓ ✓ ✓.,text_extraction_agent,raw_text,the product provides the product provides 8.0c-h6xp-do2-ir-na 8.0 ✓ ✓ ✓ ✓ ✓ ✓.,80ch6xpdo2irna
The product provides the product provides SM810-NA-AVO Z-Wavedoorcontactsensor.,The product provides the product provides SM810-NA-AVO Z-Wavedoorcontactsensor.,text_extraction_agent,raw_text,the product provides the product provides sm810-na-avo z-wavedoorcontactsensor.,sm810naavo_zwavedoorcontactsensor
The product provides the product provides SP816-NA-AVO Z-Waveoutdoormotionsensor.,The product provides the product provides SP816-NA-AVO Z-Waveoutdoormotionsensor.,text_extraction_agent,raw_text,the product provides the product provides sp816-na-avo z-waveoutdoormotionsensor.,sp816naavo_zwaveoutdoormotionsensor
The product provides the product provides SP817-NA-AVO Z-Waveindoormotionsensor.,The product provides the product provides SP817-NA-AVO Z-Waveindoormotionsensor.,text_extraction_agent,raw_text,the product provides the product provides sp817-na-avo z-waveindoormotionsensor.,sp817naavo_zwaveindoormotionsensor
The product provides the product provides AC136-NA-AVO Z-Wavepanicbutton.,The product provides the product provides AC136-NA-AVO Z-Wavepanicbutton.,text_extraction_agent,raw_text,the product provides the product provides ac136-na-avo z-wavepanicbutton.,ac136naavo_zwavepanicbutton
The product provides the product provides Dome Camera Accessories.,The product provides the product provides Dome Camera Accessories.,text_extraction_agent,raw_text,the product provides the product provides dome camera accessories.,dome_accessories
The product provides the product provides H6A-MT-NPTA1 PendantNPTadapter.,The product provides the product provides H6A-MT-NPTA1 PendantNPTadapter.,text_extraction_agent,raw_text,the product provides the product provides h6a-mt-npta1 pendantnptadapter.,h6amtnpta1_pendantnptadapter
"The product provides the product provides WLMT-1021 Pendantwallarm,1.5""NPTfemale,20cm(7.8"")long.","The product provides the product provides WLMT-1021 Pendantwallarm,1.5""NPTfemale,20cm(7.8"")long.",text_extraction_agent,raw_text,"the product provides the product provides wlmt-1021 pendantwallarm,1.5""nptfemale,20cm(7.8"")long.",wlmt1021_pendantwallarm15nptfemale20cm78long
The product provides the product provides CLADP-1001 In-Ceilingadapter.,The product provides the product provides CLADP-1001 In-Ceilingadapter.,text_extraction_agent,raw_text,the product provides the product provides cladp-1001 in-ceilingadapter.,cladp1001_inceilingadapter
The product provides the product provides CLPNL-1011 Metalceilingpanelforsuspendedceilinginstallations.,The product provides the product provides CLPNL-1011 Metalceilingpanelforsuspendedceilinginstallations.,text_extraction_agent,raw_text,the product provides the product provides clpnl-1011 metalceilingpanelforsuspendedceilinginstallations.,clpnl1011_metalceilingpanelforsuspendedceilinginstallations
The product provides the product provides DMSLD-1001 Weathershieldfordomecameras.,The product provides the product provides DMSLD-1001 Weathershieldfordomecameras.,text_extraction_agent,raw_text,the product provides the product provides dmsld-1001 weathershieldfordomecameras.,dmsld1001_weathershieldfordomecameras
The product provides the product provides DMBBL-1001 Replacementcleardomebubble.,The product provides the product provides DMBBL-1001 Replacementcleardomebubble.,text_extraction_agent,raw_text,the product provides the product provides dmbbl-1001 replacementcleardomebubble.,dmbbl1001_replacementcleardomebubble
The product provides the product provides DMBBL-1011 ReplacementIRdomebubble.,The product provides the product provides DMBBL-1011 ReplacementIRdomebubble.,text_extraction_agent,raw_text,the product provides the product provides dmbbl-1011 replacementirdomebubble.,dmbbl1011_replacementirdomebubble
"The product provides the product provides DMSBL-1001 Optionalsmokeddomebubble,notcompatiblewiththeIRcameras.","The product provides the product provides DMSBL-1001 Optionalsmokeddomebubble,notcompatiblewiththeIRcameras.",text_extraction_agent,raw_text,"the product provides the product provides dmsbl-1001 optionalsmokeddomebubble,notcompatiblewiththeircameras.",dmsbl1001_optionalsmokeddomebubblenotcompatiblewiththeircameras
"The product provides the product provides GROM-1001 Camerasealinggrommet,packof10.","The product provides the product provides GROM-1001 Camerasealinggrommet,packof10.",text_extraction_agent,raw_text,"the product provides the product provides grom-1001 camerasealinggrommet,packof10.",grom1001_camerasealinggrommetpackof10
"The product provides the product provides GROM-1011 Pipesealinggrommet,packof10.","The product provides the product provides GROM-1011 Pipesealinggrommet,packof10.",text_extraction_agent,raw_text,"the product provides the product provides grom-1011 pipesealinggrommet,packof10.",grom1011_pipesealinggrommetpackof10
The product provides the product provides PLMT-1001 Polemountadapter.,The product provides the product provides PLMT-1001 Polemountadapter.,text_extraction_agent,raw_text,the product provides the product provides plmt-1001 polemountadapter.,plmt1001_polemountadapter
The product provides the product provides CRNMT-1001 Cornermountadapter.,The product provides the product provides CRNMT-1001 Cornermountadapter.,text_extraction_agent,raw_text,the product provides the product provides crnmt-1001 cornermountadapter.,crnmt1001_cornermountadapter
The product provides the product provides CAM-FIPS CameralicensetoenableFIPScryptographicmodule.,The product provides the product provides CAM-FIPS CameralicensetoenableFIPScryptographicmodule.,text_extraction_agent,raw_text,the product provides the product provides cam-fips cameralicensetoenablefipscryptographicmodule.,camfips_cameralicensetoenablefipscryptographicmodule
The product provides the product provides Support.,The product provides the product provides Support.,text_extraction_agent,raw_text,the product provides the product provides support.,support
"The product provides the product provides Forproductsupport,visit:avigilon.comorsales@avigilon.com.","The product provides the product provides Forproductsupport,visit:avigilon.comorsales@avigilon.com.",text_extraction_agent,raw_text,"the product provides the product provides forproductsupport,visit:avigilon.comorsales@avigilon.com.",forproductsupportvisitavigiloncomorsalesavigiloncom
"The product provides the product provides To learn more, visit: avigilon.com.","The product provides the product provides To learn more, visit: avigilon.com.",text_extraction_agent,raw_text,"the product provides the product provides to learn more, visit: avigilon.com.",learn_more_visit_avigiloncom
"The product provides the product provides MotorolaSolutions,Inc.500WestMonroeStreet,Chicago,IL60661U.S.A.motorolasolutions.com.","The product provides the product provides MotorolaSolutions,Inc.500WestMonroeStreet,Chicago,IL60661U.S.A.motorolasolutions.com.",text_extraction_agent,raw_text,"the product provides the product provides motorolasolutions,inc.500westmonroestreet,chicago,il60661u.s.a.motorolasolutions.com.",motorolasolutionsinc500westmonroestreetchicagoil60661usamotorolasolutionscom
"The product provides the product provides ©2025,AvigilonCorporation.Allrightsreserved.MOTOROLA,MOTO,MOTOROLASOLUTIONSandtheStylizedMLogoaretrademarksorregisteredtrademarksof.","The product provides the product provides ©2025,AvigilonCorporation.Allrightsreserved.MOTOROLA,MOTO,MOTOROLASOLUTIONSandtheStylizedMLogoaretrademarksorregisteredtrademarksof.",text_extraction_agent,raw_text,"the product provides the product provides ©2025,avigiloncorporation.allrightsreserved.motorola,moto,motorolasolutionsandthestylizedmlogoaretrademarksorregisteredtrademarksof.",2025avigiloncorporationallrightsreservedmotorolamotomotorolasolutionsandthestylizedmlogoaretrademarksorregisteredtrademarksof
"The product provides the product provides MotorolaTrademarkHoldings,LLCandareusedunderlicense.Allothertrademarksarethepropertyoftheirrespectiveowners.","The product provides the product provides MotorolaTrademarkHoldings,LLCandareusedunderlicense.Allothertrademarksarethepropertyoftheirrespectiveowners.",text_extraction_agent,raw_text,"the product provides the product provides motorolatrademarkholdings,llcandareusedunderlicense.allothertrademarksarethepropertyoftheirrespectiveowners.",motorolatrademarkholdingsllcandareusedunderlicenseallothertrademarksarethepropertyoftheirrespectiveowners
The product provides the product provides 20250908-enRev2.,The product provides the product provides 20250908-enRev2.,text_extraction_agent,raw_text,the product provides the product provides 20250908-enrev2.,20250908enrev2
