capability_label,feature,source_strategy,source_kind,normalized_feature,feature_key
The product provides the product provides Environmentalresponsibility.,The product provides the product provides Environmentalresponsibility.,text_extraction_agent,raw_text,the product provides the product provides environmentalresponsibility.,environmentalresponsibility
The product provides the product provides axis.com/environmental-responsibility.,The product provides the product provides axis.com/environmental-responsibility.,text_extraction_agent,raw_text,the product provides the product provides axis.com/environmental-responsibility.,axiscomenvironmentalresponsibility
The product provides the product provides AxisCommunicationsisasignatoryoftheUNGlobal.,The product provides the product provides AxisCommunicationsisasignatoryoftheUNGlobal.,text_extraction_agent,raw_text,the product provides the product provides axiscommunicationsisasignatoryoftheunglobal.,axiscommunicationsisasignatoryoftheunglobal
"The product provides the product provides Compact,readmoreatunglobalcompact.org.","The product provides the product provides Compact,readmoreatunglobalcompact.org.",text_extraction_agent,raw_text,"the product provides the product provides compact,readmoreatunglobalcompact.org.",compactreadmoreatunglobalcompactorg
"The product provides the product provides Detect,Observe,Recognize, Identify(DORI).","The product provides the product provides Detect,Observe,Recognize, Identify(DORI).",text_extraction_agent,raw_text,"the product provides the product provides detect,observe,recognize, identify(dori).",detectobserverecognize_identifydori
The product provides the product provides Axis calculates the DORI values using pixel densities for.,The product provides the product provides Axis calculates the DORI values using pixel densities for.,text_extraction_agent,raw_text,the product provides the product provides axis calculates the dori values using pixel densities for.,axis_calculates_dori_values_pixel_densities
The product provides the product provides different use cases as recommended by the EN-62676-4.,The product provides the product provides different use cases as recommended by the EN-62676-4.,text_extraction_agent,raw_text,the product provides the product provides different use cases as recommended by the en-62676-4.,different_use_cases_recommended_en626764
The product provides the product provides standard. The calculations use the center of the image as.,The product provides the product provides standard. The calculations use the center of the image as.,text_extraction_agent,raw_text,the product provides the product provides standard. the calculations use the center of the image as.,standard_calculations_use_center_image
The product provides the product provides the reference point and consider lens distortion. The.,The product provides the product provides the reference point and consider lens distortion. The.,text_extraction_agent,raw_text,the product provides the product provides the reference point and consider lens distortion. the.,reference_point_consider_lens_distortion
The product provides the product provides possibility to recognize or identify a person or object.,The product provides the product provides possibility to recognize or identify a person or object.,text_extraction_agent,raw_text,the product provides the product provides possibility to recognize or identify a person or object.,possibility_recognize_identify_person_object
"The product provides the product provides depends on factors such as object motion, video.","The product provides the product provides depends on factors such as object motion, video.",text_extraction_agent,raw_text,"the product provides the product provides depends on factors such as object motion, video.",depends_factors_such_object_motion_video
"The product provides the product provides compression, lighting conditions, and camera focus. Use.","The product provides the product provides compression, lighting conditions, and camera focus. Use.",text_extraction_agent,raw_text,"the product provides the product provides compression, lighting conditions, and camera focus. use.",compression_lighting_conditions_focus_use
The product provides the product provides margins when planning. The pixel density varies across.,The product provides the product provides margins when planning. The pixel density varies across.,text_extraction_agent,raw_text,the product provides the product provides margins when planning. the pixel density varies across.,margins_when_planning_pixel_density_varies
"The product provides the product provides the image, and the calculated values can differ from the.","The product provides the product provides the image, and the calculated values can differ from the.",text_extraction_agent,raw_text,"the product provides the product provides the image, and the calculated values can differ from the.",image_calculated_values_can_differ
The product provides the product provides distancesintherealworld.,The product provides the product provides distancesintherealworld.,text_extraction_agent,raw_text,the product provides the product provides distancesintherealworld.,distancesintherealworld
The product provides the product provides www.axis.com T10184436/EN/M22.2/202511.,The product provides the product provides www.axis.com T10184436/EN/M22.2/202511.,text_extraction_agent,raw_text,the product provides the product provides www.axis.com t10184436/en/m22.2/202511.,wwwaxiscom_t10184436enm222202511
The product provides the product provides Highlightedcapabilities.,The product provides the product provides Highlightedcapabilities.,text_extraction_agent,raw_text,the product provides the product provides highlightedcapabilities.,highlightedcapabilities
"The product provides the product provides Axis EdgeVault color may be the critical factor to identify a person, an.","The product provides the product provides Axis EdgeVault color may be the critical factor to identify a person, an.",text_extraction_agent,raw_text,"the product provides the product provides axis edgevault color may be the critical factor to identify a person, an.",axis_edgevault_color_may_critical_factor
"The product provides the product provides object,oravehicle.","The product provides the product provides object,oravehicle.",text_extraction_agent,raw_text,"the product provides the product provides object,oravehicle.",objectoravehicle
The product provides the product provides Axis Edge Vault is the hardware-based cybersecurity.,The product provides the product provides Axis Edge Vault is the hardware-based cybersecurity.,text_extraction_agent,raw_text,the product provides the product provides axis edge vault is the hardware-based cybersecurity.,axis_edge_vault_hardwarebased_cybersecurity
The product provides the product provides platform that safeguards the Axis device. It forms the.,The product provides the product provides platform that safeguards the Axis device. It forms the.,text_extraction_agent,raw_text,the product provides the product provides platform that safeguards the axis device. it forms the.,platform_safeguards_axis_device_forms
"The product provides the product provides Formoreinformation,seeaxis.com/glossary.","The product provides the product provides Formoreinformation,seeaxis.com/glossary.",text_extraction_agent,raw_text,"the product provides the product provides formoreinformation,seeaxis.com/glossary.",formoreinformationseeaxiscomglossary
The product provides the product provides foundation that all secure operations depend on and.,The product provides the product provides foundation that all secure operations depend on and.,text_extraction_agent,raw_text,the product provides the product provides foundation that all secure operations depend on and.,foundation_all_secure_operations_depend
"The product provides the product provides offer features to protect the device’s identity, safeguard.","The product provides the product provides offer features to protect the device’s identity, safeguard.",text_extraction_agent,raw_text,"the product provides the product provides offer features to protect the device’s identity, safeguard.",offer_features_protect_devices_identity_safeguard
The product provides the product provides its integrity and protect sensitive information from.,The product provides the product provides its integrity and protect sensitive information from.,text_extraction_agent,raw_text,the product provides the product provides its integrity and protect sensitive information from.,its_integrity_protect_sensitive_information
"The product provides the product provides unauthorized access. For instance, secure boot ensures.","The product provides the product provides unauthorized access. For instance, secure boot ensures.",text_extraction_agent,raw_text,"the product provides the product provides unauthorized access. for instance, secure boot ensures.",unauthorized_access_instance_secure_boot_ensures
"The product provides the product provides that a device can boot only with signed OS, which.","The product provides the product provides that a device can boot only with signed OS, which.",text_extraction_agent,raw_text,"the product provides the product provides that a device can boot only with signed os, which.",device_can_boot_only_signed_which
The product provides the product provides prevents physical supply chain tampering. With signed.,The product provides the product provides prevents physical supply chain tampering. With signed.,text_extraction_agent,raw_text,the product provides the product provides prevents physical supply chain tampering. with signed.,prevents_physical_supply_chain_tampering_signed
"The product provides the product provides OS, the device is also able to validate new device.","The product provides the product provides OS, the device is also able to validate new device.",text_extraction_agent,raw_text,"the product provides the product provides os, the device is also able to validate new device.",device_also_able_validate_new
The product provides the product provides software before accepting to install it. And the secure.,The product provides the product provides software before accepting to install it. And the secure.,text_extraction_agent,raw_text,the product provides the product provides software before accepting to install it. and the secure.,software_before_accepting_install_secure
The product provides the product provides keystore is the critical building-block for protecting.,The product provides the product provides keystore is the critical building-block for protecting.,text_extraction_agent,raw_text,the product provides the product provides keystore is the critical building-block for protecting.,keystore_critical_buildingblock_protecting
The product provides the product provides cryptographic information used for secure.,The product provides the product provides cryptographic information used for secure.,text_extraction_agent,raw_text,the product provides the product provides cryptographic information used for secure.,cryptographic_information_used_secure
"The product provides the product provides communication (IEEE 802.1X, HTTPS, Axis device ID,.","The product provides the product provides communication (IEEE 802.1X, HTTPS, Axis device ID,.",text_extraction_agent,raw_text,"the product provides the product provides communication (ieee 802.1x, https, axis device id,.",communication_ieee_8021x_https_axis_device
The product provides the product provides access control keys etc.) against malicious extraction in.,The product provides the product provides access control keys etc.) against malicious extraction in.,text_extraction_agent,raw_text,the product provides the product provides access control keys etc.) against malicious extraction in.,access_control_keys_etc_against_malicious
The product provides the product provides the event of a security breach. The secure keystore and.,The product provides the product provides the event of a security breach. The secure keystore and.,text_extraction_agent,raw_text,the product provides the product provides the event of a security breach. the secure keystore and.,event_security_breach_secure_keystore
The product provides the product provides secure connections are provided through a Common.,The product provides the product provides secure connections are provided through a Common.,text_extraction_agent,raw_text,the product provides the product provides secure connections are provided through a common.,secure_connections_are_provided_through_common
The product provides the product provides Criteria or FIPS 140 certified hardware-based.,The product provides the product provides Criteria or FIPS 140 certified hardware-based.,text_extraction_agent,raw_text,the product provides the product provides criteria or fips 140 certified hardware-based.,criteria_fips_140_certified_hardwarebased
The product provides the product provides cryptographiccomputingmodule.,The product provides the product provides cryptographiccomputingmodule.,text_extraction_agent,raw_text,the product provides the product provides cryptographiccomputingmodule.,cryptographiccomputingmodule
"The product provides the product provides Furthermore, signed video ensures that video evidence.","The product provides the product provides Furthermore, signed video ensures that video evidence.",text_extraction_agent,raw_text,"the product provides the product provides furthermore, signed video ensures that video evidence.",furthermore_signed_video_ensures_evidence
The product provides the product provides can be verified as untampered. Each camera uses its.,The product provides the product provides can be verified as untampered. Each camera uses its.,text_extraction_agent,raw_text,the product provides the product provides can be verified as untampered. each camera uses its.,can_verified_untampered_each_uses_its
"The product provides the product provides unique video signing key, which is securely stored in the.","The product provides the product provides unique video signing key, which is securely stored in the.",text_extraction_agent,raw_text,"the product provides the product provides unique video signing key, which is securely stored in the.",unique_video_signing_key_which_securely
"The product provides the product provides secure keystore, to add a signature into the video stream.","The product provides the product provides secure keystore, to add a signature into the video stream.",text_extraction_agent,raw_text,"the product provides the product provides secure keystore, to add a signature into the video stream.",secure_keystore_add_signature_video_stream
The product provides the product provides allowingvideotobetracedbacktotheAxiscamerafrom.,The product provides the product provides allowingvideotobetracedbacktotheAxiscamerafrom.,text_extraction_agent,raw_text,the product provides the product provides allowingvideotobetracedbacktotheaxiscamerafrom.,allowingvideotobetracedbacktotheaxiscamerafrom
The product provides the product provides whereitoriginated.,The product provides the product provides whereitoriginated.,text_extraction_agent,raw_text,the product provides the product provides whereitoriginated.,whereitoriginated
"The product provides the product provides To read more about Axis Edge Vault, go to axis.com/.","The product provides the product provides To read more about Axis Edge Vault, go to axis.com/.",text_extraction_agent,raw_text,"the product provides the product provides to read more about axis edge vault, go to axis.com/.",read_more_about_axis_edge_vault
The product provides the product provides solutions/edge-vault.,The product provides the product provides solutions/edge-vault.,text_extraction_agent,raw_text,the product provides the product provides solutions/edge-vault.,solutionsedgevault
The product provides the product provides Zipstream.,The product provides the product provides Zipstream.,text_extraction_agent,raw_text,the product provides the product provides zipstream.,zipstream
The product provides the product provides The Axis Zipstream technology preserves all the.,The product provides the product provides The Axis Zipstream technology preserves all the.,text_extraction_agent,raw_text,the product provides the product provides the axis zipstream technology preserves all the.,axis_zipstream_technology_preserves_all
The product provides the product provides important forensic in the video stream while lowering.,The product provides the product provides important forensic in the video stream while lowering.,text_extraction_agent,raw_text,the product provides the product provides important forensic in the video stream while lowering.,important_forensic_video_stream_while_lowering
The product provides the product provides bandwidth and storage requirements by an average of.,The product provides the product provides bandwidth and storage requirements by an average of.,text_extraction_agent,raw_text,the product provides the product provides bandwidth and storage requirements by an average of.,bandwidth_storage_requirements_average
The product provides 50%. Zipstream also includes three intelligent.,The product provides 50%. Zipstream also includes three intelligent.,text_extraction_agent,raw_text,the product provides 50%. zipstream also includes three intelligent.,zipstream_also_three_intelligent
"The product provides the product provides algorithms, which ensure that relevant forensic.","The product provides the product provides algorithms, which ensure that relevant forensic.",text_extraction_agent,raw_text,"the product provides the product provides algorithms, which ensure that relevant forensic.",algorithms_which_ensure_relevant_forensic
"The product provides the product provides information is identified, recorded, and sent in full.","The product provides the product provides information is identified, recorded, and sent in full.",text_extraction_agent,raw_text,"the product provides the product provides information is identified, recorded, and sent in full.",information_identified_recorded_sent_full
The product provides the product provides resolutionandframerate.,The product provides the product provides resolutionandframerate.,text_extraction_agent,raw_text,the product provides the product provides resolutionandframerate.,resolutionandframerate
The product provides the product provides ForensicWDR.,The product provides the product provides ForensicWDR.,text_extraction_agent,raw_text,the product provides the product provides forensicwdr.,forensicwdr
The product provides the product provides Axis cameras with wide dynamic range (WDR).,The product provides the product provides Axis cameras with wide dynamic range (WDR).,text_extraction_agent,raw_text,the product provides the product provides axis cameras with wide dynamic range (wdr).,axis_cameras_wide_dynamic_range_wdr
The product provides the product provides technology make the difference between seeing.,The product provides the product provides technology make the difference between seeing.,text_extraction_agent,raw_text,the product provides the product provides technology make the difference between seeing.,technology_make_difference_between_seeing
The product provides the product provides important forensic details clearly and seeing nothing but.,The product provides the product provides important forensic details clearly and seeing nothing but.,text_extraction_agent,raw_text,the product provides the product provides important forensic details clearly and seeing nothing but.,important_forensic_details_clearly_seeing_nothing
The product provides the product provides a blur in challenging light conditions. The difference.,The product provides the product provides a blur in challenging light conditions. The difference.,text_extraction_agent,raw_text,the product provides the product provides a blur in challenging light conditions. the difference.,blur_challenging_light_conditions_difference
The product provides the product provides between the darkest and the brightest spots can spell.,The product provides the product provides between the darkest and the brightest spots can spell.,text_extraction_agent,raw_text,the product provides the product provides between the darkest and the brightest spots can spell.,between_darkest_brightest_spots_can_spell
The product provides the product provides trouble for image usability and clarity. Forensic WDR.,The product provides the product provides trouble for image usability and clarity. Forensic WDR.,text_extraction_agent,raw_text,the product provides the product provides trouble for image usability and clarity. forensic wdr.,trouble_image_usability_clarity_forensic_wdr
The product provides the product provides effectively reduces visible noise and artifacts to deliver.,The product provides the product provides effectively reduces visible noise and artifacts to deliver.,text_extraction_agent,raw_text,the product provides the product provides effectively reduces visible noise and artifacts to deliver.,effectively_reduces_visible_noise_artifacts_deliver
The product provides the product provides videotunedformaximalforensicusability.,The product provides the product provides videotunedformaximalforensicusability.,text_extraction_agent,raw_text,the product provides the product provides videotunedformaximalforensicusability.,videotunedformaximalforensicusability
The product provides the product provides Lightfinder.,The product provides the product provides Lightfinder.,text_extraction_agent,raw_text,the product provides the product provides lightfinder.,lightfinder
"The product provides the product provides The Axis Lightfinder technology delivers high-resolution,.","The product provides the product provides The Axis Lightfinder technology delivers high-resolution,.",text_extraction_agent,raw_text,"the product provides the product provides the axis lightfinder technology delivers high-resolution,.",axis_lightfinder_technology_delivers_highresolution
The product provides the product provides full-color video with a minimum of motion blur even in.,The product provides the product provides full-color video with a minimum of motion blur even in.,text_extraction_agent,raw_text,the product provides the product provides full-color video with a minimum of motion blur even in.,fullcolor_video_minimum_motion_blur_even
"The product provides the product provides near darkness. Because it strips away noise, Lightfinder.","The product provides the product provides near darkness. Because it strips away noise, Lightfinder.",text_extraction_agent,raw_text,"the product provides the product provides near darkness. because it strips away noise, lightfinder.",near_darkness_because_strips_away_noise
The product provides the product provides makes dark areas in a scene visible and captures details.,The product provides the product provides makes dark areas in a scene visible and captures details.,text_extraction_agent,raw_text,the product provides the product provides makes dark areas in a scene visible and captures details.,makes_dark_areas_scene_visible_captures
The product provides the product provides in very low light. Cameras with Lightfinder discern color.,The product provides the product provides in very low light. Cameras with Lightfinder discern color.,text_extraction_agent,raw_text,the product provides the product provides in very low light. cameras with lightfinder discern color.,very_low_light_cameras_lightfinder_discern
"The product provides the product provides in low light better than the human eye. In surveillance,.","The product provides the product provides in low light better than the human eye. In surveillance,.",text_extraction_agent,raw_text,"the product provides the product provides in low light better than the human eye. in surveillance,.",low_light_better_than_human_eye
"The product provides the product provides ©2022–2025AxisCommunicationsAB.AXISCOMMUNICATIONS,AXIS,ARTPECandVAPIXareregisteredtrademarksof.","The product provides the product provides ©2022–2025AxisCommunicationsAB.AXISCOMMUNICATIONS,AXIS,ARTPECandVAPIXareregisteredtrademarksof.",text_extraction_agent,raw_text,"the product provides the product provides ©2022–2025axiscommunicationsab.axiscommunications,axis,artpecandvapixareregisteredtrademarksof.",20222025axiscommunicationsabaxiscommunicationsaxisartpecandvapixareregisteredtrademarksof
The product provides the product provides AxisABinvariousjurisdictions.Allothertrademarksarethepropertyoftheirrespectiveowners.Wereservetherightto.,The product provides the product provides AxisABinvariousjurisdictions.Allothertrademarksarethepropertyoftheirrespectiveowners.Wereservetherightto.,text_extraction_agent,raw_text,the product provides the product provides axisabinvariousjurisdictions.allothertrademarksarethepropertyoftheirrespectiveowners.wereservetherightto.,axisabinvariousjurisdictionsallothertrademarksarethepropertyoftheirrespectiveownerswereservetherightto
The product provides the product provides introducemodificationswithoutnotice.,The product provides the product provides introducemodificationswithoutnotice.,text_extraction_agent,raw_text,the product provides the product provides introducemodificationswithoutnotice.,introducemodificationswithoutnotice
